Property_id,category,governorate,city,location_full,location_name,property_type,Title,Business_Type,price_egp,price_period,price_per_sqm,size_sqm,latitude,longitude
72716770,Shop,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Shop,380m shop Ground with Frontage- next to Mivida,General Commercial Shop,725000,monthly,1907.89,380,30.00575066,31.53399849
72716110,Shop,Cairo,New Cairo,"V90, North Teseen St., The 5th Settlement, New Cairo City, Cairo",V90,Shop,premium commercial opportunity-320m shop on 90st,General Commercial Shop,490000,monthly,1531.25,320,30.07310104,31.53912735
72715885,Shop,Cairo,New Cairo,"V90, North Teseen St., The 5th Settlement, New Cairo City, Cairo",V90,Shop,260m shop for rent in prime location- north 90st,General Commercial Shop,315000,monthly,1211.54,260,30.07310104,31.53912735
72715642,Shop,Cairo,New Cairo,"One Ninety Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",One Ninety Mall,Shop,395m Shop for Rent - Prime Location next to AUC,General Commercial Shop,646000,monthly,1635.44,395,30.0146637,31.40620613
72715381,Shop,Cairo,New Cairo,"One Ninety, South Teseen St., The 5th Settlement, New Cairo City, Cairo",One Ninety,Shop,300m shop with prime location close to 90 ST,General Commercial Shop,450000,monthly,1500,300,30.01476288,31.40625
72714732,Shop,Cairo,New Cairo,"Talaat Harb Axis, District 2, The 5th Settlement, New Cairo City, Cairo",Talaat Harb Axis,Shop,125m shop for rent at Taqa station- Talaat Harb,General Commercial Shop,250000,monthly,2000,125,30.01145554,31.44583321
72714403,Shop,Cairo,New Cairo,"Talaat Harb Axis, District 2, The 5th Settlement, New Cairo City, Cairo",Talaat Harb Axis,Shop,Retail Shop for Rent at Taqa Station-Talaat Harb,General Commercial Shop,68000,monthly,2000,34,30.01145554,31.44583321
73504007,Shop,Giza,6Th Of October,"West Mark, 26th of July Corridor, 6 October City, Giza",West Mark,Shop,"Shop for rent in West Mark Mall, 26th of July Axis",General Commercial Shop,340000,monthly,1307.69,260,30.00797462,30.99391747
72712259,Shop,Cairo,Cairo,"Dr Abdallah Al Araby St., 7th District, Nasr City, Cairo",Dr Abdallah Al Araby St.,Shop,Commercial shop for rent on a main street in «„ Ø«,General Commercial Shop,200000,monthly,400,500,30.05238152,31.3272419
72710620,Shop,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Shop,Finished shop+ACS+Prime location in Medical zone,General Commercial Shop,70000,monthly,185.68,377,30.00575066,31.53399849
72710337,Shop,Cairo,New Cairo,"South Gate Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",South Gate Mall,Shop,shop 110 m rent in South Gate Fifth Settlement,General Commercial Shop,320000,monthly,2909.09,110,30.02610016,31.47972679
72710150,Shop,Cairo,New Cairo,"Street 70, District 1, The 5th Settlement, New Cairo City, Cairo",Street 70,Shop,Shop 40 m for rent in New Cairo Al-Hamd Square,General Commercial Shop,85000,monthly,2125,40,30.01464272,31.43604469
72708247,Shop,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Shop,Shop rent 40 m Mivida Eterna 3 facades,General Commercial Shop,80000,monthly,2000,40,30.00575066,31.53399849
72706660,Shop,Cairo,New Cairo,"La Mirada Compound, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",La Mirada Compound,Shop,Fully Finished Shop for Rent in La Mirada,General Commercial Shop,39999,monthly,1538.42,26,29.99954605,31.50738907
72706046,Shop,Cairo,Madinaty,"Privado, Madinaty, Cairo",Privado,Shop,Shop for Rent 80m≤ Indoor + 66m≤ Outdoor Madinaty,General Commercial Shop,110000,monthly,1375,80,30.09193611,31.66517448
72706011,Shop,Cairo,Madinaty,"Privado, Madinaty, Cairo",Privado,Shop,Shop for Rent 80m≤ Indoor + 66m≤ Outdoor Madinaty,General Commercial Shop,110000,monthly,1375,80,30.09193611,31.66517448
72706001,Shop,Cairo,Madinaty,"Privado, Madinaty, Cairo",Privado,Shop,Retail Space 72m≤ for Rent Craft Zone Madinaty,General Commercial Shop,50000,monthly,694.44,72,30.09193611,31.66517448
73774504,Shop,Cairo,New Cairo,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",South Teseen St.,Shop,Beauty salon for rent-200m-First-South 90th street,Beauty Salon,220000,monthly,1100,200,29.96693993,31.54563713
73774367,Shop,Cairo,New Cairo,"90 Street, The 5th Settlement, New Cairo City, Cairo",90 Street,Shop,Game shop for rent-140m-First floor-90th street,General Commercial Shop,154000,monthly,1100,140,30.03070068,31.4666729
73774332,Shop,Cairo,New Cairo,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",North Teseen St.,Shop,Beauty salon for rent-350m-First-North 90th Street,Beauty Salon,350000,monthly,1000,350,30.07310104,31.53912735
72456772,Shop,Giza,6Th Of October,"Waslet Dahshur Road, Green Belt, 6 October City, Giza",Waslet Dahshur Road,Shop,Commercial shop for rent in Sheikh Zayed,General Commercial Shop,200000,monthly,1666.67,120,30.0401535,30.95470238
72454409,Shop,Giza,Sheikh Zayed,"Trivium Zayed, 2nd District, Sheikh Zayed City, Giza",Trivium Zayed,Shop,shop for rent view park st 170m in trivium mall,General Commercial Shop,330000,monthly,1941.18,170,30.02603531,31.00940895
72453731,Shop,Cairo,New Cairo,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Bank Center Street,Shop,Shop for rent in South 90th Bank Street,General Commercial Shop,156000,monthly,650,240,30.01827621,31.42161369
72452962,Shop,Cairo,New Cairo,"Mohamed Naguib Axis, Abou El Houl, New Cairo City, Cairo",Mohamed Naguib Axis,Shop,Hot Deal | Caf√© & Restaurant For Rent on plaza,Restaurant,220000,monthly,1222.22,180,29.98224831,31.4688015
72452946,Shop,Cairo,New Cairo,"American University Housing District, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",American University Housing District,Shop,Caf√© & Restaurant For rent - prime location,Restaurant,300000,monthly,1067.62,281,30.00636864,31.50086594
72452643,Shop,Cairo,New Cairo,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",El Rehab Extension,Shop,132m shop for rent in prime location -El rehab,General Commercial Shop,237600,monthly,1800,132,30.06147003,31.5113945
72452215,Shop,Cairo,New Cairo,"The Industrial Zone, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",The Industrial Zone,Shop,Retail Shop for Rent  - Industrial Zone -166m,General Commercial Shop,191250,monthly,1152.11,166,29.96670532,31.49086952
72451606,Shop,Cairo,New Cairo,"One Ninety Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",One Ninety Mall,Shop,Retail Shop for Rent in 3 Skies Plaza - 62m,General Commercial Shop,65000,monthly,1048.39,62,30.0146637,31.40620613
72450053,Shop,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Shop,shop 306 SQM for rent at Mivida at 5th,General Commercial Shop,530000,monthly,1732.03,306,30.00575066,31.53399849
72449821,Shop,Cairo,New Cairo,"Granoy, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Granoy,Shop,Shop for Rent with Storage Room - Ready to Move,General Commercial Shop,90000,monthly,1500,60,30.02072525,31.43012428
72449604,Shop,Cairo,New Cairo,"Gamal Abdel Nasser Axis, The 3rd Settlement, New Cairo City, Cairo",Gamal Abdel Nasser Axis,Shop,shop 100 SQM for rent at prime location at 5th,General Commercial Shop,200000,monthly,2000,100,29.97930145,31.43766022
72448169,Shop,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Shop,111Meters in prime location-Ready for operation,General Commercial Shop,250000,monthly,2252.25,111,30.03129959,30.99361992
72445797,Shop,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Shop,Retail Unit for Rent - Prime Opportunity,General Commercial Shop,55000,monthly,1964.29,28,30.00575066,31.53399849
72443436,Shop,Giza,Sheikh Zayed,"Zayed Dunes, 6th District, Sheikh Zayed City, Giza",Zayed Dunes,Shop,Commercial Shop in Zayed Dunes-Prime Location,General Commercial Shop,91500,monthly,743.9,123,30.04056549,30.99054337
72443335,Shop,Giza,Sheikh Zayed,"Silver Gate Mall, 12th District, Sheikh Zayed City, Giza",Silver Gate Mall,Shop,Prime Location Ground shop in Sheikh Zayed,General Commercial Shop,32000,monthly,1000,32,30.04545593,30.98392487
72443274,Shop,Giza,Sheikh Zayed,"The Courtyard, 12th District, Sheikh Zayed City, Giza",The Courtyard,Shop,Shop rent at silver gate prime location,General Commercial Shop,60000,monthly,645.16,93,30.04056549,30.99054337
72443223,Shop,Giza,Sheikh Zayed,"Silver Gate Mall, 12th District, Sheikh Zayed City, Giza",Silver Gate Mall,Shop,Shop rent at silver gate prime location,General Commercial Shop,60000,monthly,645.16,93,30.04545593,30.98392487
74030025,Shop,Cairo,Cairo,"Saint Fatima Square, El Nozha, Cairo",Saint Fatima Square,Shop,Prime Commercial Shop for Rent,General Commercial Shop,40000,monthly,338.98,118,30.10543823,31.34387207
72441472,Shop,Giza,Sheikh Zayed,"Silver Gate Mall, 12th District, Sheikh Zayed City, Giza",Silver Gate Mall,Shop,shop for sale in mall silver gate prime location,General Commercial Shop,55000,monthly,797.1,69,30.04545593,30.98392487
72441479,Shop,Giza,Sheikh Zayed,"Silver Gate Mall, 12th District, Sheikh Zayed City, Giza",Silver Gate Mall,Shop,Retail Shop for Rent in Silver Gate Mall - Zayed,General Commercial Shop,55000,monthly,797.1,69,30.04545593,30.98392487
72441478,Shop,Giza,Sheikh Zayed,"Silver Gate Mall, 12th District, Sheikh Zayed City, Giza",Silver Gate Mall,Shop,Retail Shop for Rent in Silver Gate mall - Sheikh,General Commercial Shop,55000,monthly,797.1,69,30.04545593,30.98392487
72439638,Shop,Sharqia,10Th Of Ramadan,"Ismailia Desert Road, Industrial Area 10th Ramadan, 10th of Ramadan City, Sharqia",Ismailia Desert Road,Shop,Shop inside gas station on the Ismailia Road,General Commercial Shop,25000,monthly,403.23,62,30.28977776,31.79124069
72436868,Shop,Cairo,New Cairo,"Maxim, The 1st Settlement, New Cairo City, Cairo",Maxim,Shop,"For Rent | Shop For rent, Direct on North 90st",General Commercial Shop,143000,monthly,953.33,150,30.03192139,31.49918747
72190213,Shop,Cairo,Cairo,"50th Street, Zahraa El Maadi, Hay El Maadi, Cairo",50th Street,Shop,Shop for rent on main street | 50th Street | Maadi,General Commercial Shop,300000,monthly,461.54,650,29.96926117,31.32666779
72190163,Shop,Cairo,Cairo,"Khesro St., Helwan El Sharkeya, Helwan, Hay Helwan, Cairo",Khesro St.,Shop,Shop for rent | prime Location | Helwan,General Commercial Shop,150000,monthly,300,500,29.84594917,31.33798981
72189630,Shop,Cairo,Cairo,"Zahraa Al Maadi St., Degla, Hay El Maadi, Cairo",Zahraa Al Maadi St.,Shop,Shop for rent | Next to major brands | Maadi,General Commercial Shop,200000,monthly,1626.02,123,29.96552277,31.28015137
73506719,Shop,Cairo,New Cairo,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",South Teseen St.,Shop,Clothing store for rent-200m-First-South 90th St,General Commercial Shop,220000,monthly,1100,200,29.96693993,31.54563713
73506615,Shop,Cairo,New Cairo,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",South Teseen St.,Shop,Gym for rent-500m-First floor-South 90th St,Gym,650000,monthly,1300,500,29.96693993,31.54563713
73506597,Shop,Cairo,New Cairo,"90 Street, The 5th Settlement, New Cairo City, Cairo",90 Street,Shop,Beauty salon for rent-200m-First- 90th street,Beauty Salon,218000,monthly,1090,200,30.03070068,31.4666729
72189308,Shop,Cairo,Cairo,"Cornish El Nile St., Maadi, Hay El Maadi, Cairo",Cornish El Nile St.,Shop,Prime Shop | for Rent | Corniche El Maadi,General Commercial Shop,220000,monthly,808.82,272,29.94935608,31.26381874
73506267,Shop,Cairo,New Cairo,"90 Street, The 5th Settlement, New Cairo City, Cairo",90 Street,Shop,Game shop for rent-140m-First floor-90th street,General Commercial Shop,182000,monthly,1300,140,30.03070068,31.4666729
73506219,Shop,Cairo,New Cairo,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",South Teseen St.,Shop,Clothing store for rent-200m-First-South 90th St,General Commercial Shop,260000,monthly,1300,200,29.96693993,31.54563713
73506173,Shop,Cairo,New Cairo,"90 Street, The 5th Settlement, New Cairo City, Cairo",90 Street,Shop,Beauty salon for rent-455m-First-90th Street,Beauty Salon,682500,monthly,1500,455,30.03070068,31.4666729
72187621,Shop,Cairo,New Cairo,"Granoy, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Granoy,Shop,Shop for rent - Ground floor - North 90th Street,General Commercial Shop,250000,monthly,1893.94,132,30.02072525,31.43012428
72185298,Shop,Giza,6Th Of October,"Kazan Plaza, 6 October Compounds, 6 October City, Giza",Kazan Plaza,Shop,Shop For Rent Location : Kazan mall,General Commercial Shop,44000,monthly,785.71,56,0.008395,30.96513176
72184573,Shop,Cairo,New Cairo,"Sway Mall, Mohamed Naguib Axis, North Investors Area, New Cairo City, Cairo",Sway Mall,Shop,Restaurant or cafe for rent-Prime location-Swai,Cafe / Coffee Shop,243000,monthly,2430,100,30.01777267,31.47322655
72183398,Shop,Giza,6Th Of October,"Centrada Plaza, Juhayna Square, 6 October City, Giza",Centrada Plaza,Shop,Shop for rent IN Centrada mall Ground floor,General Commercial Shop,126500,monthly,1100,115,30.00835037,30.98380089
72180117,Shop,Giza,Sheikh Zayed,"Piazza 59 Mall, 6th District, Sheikh Zayed City, Giza",Piazza 59 Mall,Shop,Ready Shop Rent 210M Piazza59Mall Next Zayed Dunes,General Commercial Shop,252000,monthly,1200,210,30.03994179,30.98538589
72179839,Shop,Giza,Sheikh Zayed,"Piazza 59 Mall, 6th District, Sheikh Zayed City, Giza",Piazza 59 Mall,Shop,Finished Shop Rent in Piazza 59 Mall 6th District,General Commercial Shop,216000,monthly,1200,180,30.03994179,30.98538589
72177160,Shop,Giza,Sheikh Zayed,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",Capital Business Park,Shop,Shop for Rent in Silver Gate Mall - Sheikh Zayed,General Commercial Shop,65000,monthly,684.21,95,30.02540207,31.01024437
72177159,Shop,Giza,Sheikh Zayed,"Silver Gate Mall, 12th District, Sheikh Zayed City, Giza",Silver Gate Mall,Shop,Shop for Rent in Silver Gate Mall - Sheikh Zayed,General Commercial Shop,65000,monthly,677.08,96,30.04545593,30.98392487
72176778,Shop,Cairo,New Cairo,"Side Walk Mall, El Banafseg 1, El Banafseg, New Cairo City, Cairo",Side Walk Mall,Shop,Ground Retail Shop - Suitable for Rent to Banks,General Commercial Shop,600000,monthly,1369.86,438,30.06892395,31.47138786
72175383,Shop,Cairo,New Cairo,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Riviera,Shop,Commercial instant delivery in Riviera Heights 34m,General Commercial Shop,29768,monthly,875.53,34,30.00864792,31.42875862
72170498,Shop,Cairo,New Cairo,"Agora Commercial Complex, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Agora Commercial Complex,Shop,Ready-to-rent commercial space in new cairo,General Commercial Shop,255000,monthly,1500,170,30.01981735,31.52850342
72168762,Shop,Cairo,New Cairo,"Granoy, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Granoy,Shop,Prime Location Shop for Rent - Ready to Move,General Commercial Shop,90000,monthly,1500,60,30.02072525,31.43012428
71923431,Shop,Cairo,New Cairo,"Cloud 9 Mall, North Investors Area, New Cairo City, Cairo",Cloud 9 Mall,Shop,"Shop for rent in Cloud Nine Mall,Fifth Settlement",General Commercial Shop,1064000,monthly,2800,380,30.04967308,31.47554779
71918547,Shop,Cairo,New Cairo,"ELEGANTRY, District 1, The 5th Settlement, New Cairo City, Cairo",ELEGANTRY,Shop,Shop with A PRIME LOCATION | Special Price Rent,General Commercial Shop,130000,monthly,1444.44,90,30.00735283,31.43020439
71918517,Shop,Cairo,Cairo,"Al Tayaran St., Al Sharekat, Nasr City, Cairo",Al Tayaran St.,Shop,Commercial store in prime location in Nasr City,General Commercial Shop,400000,monthly,1000,400,30.07857513,31.31874657
73241428,Shop,Cairo,New Cairo,"90 Street, The 5th Settlement, New Cairo City, Cairo",90 Street,Shop,Gym for rent-450m-First floor-90th Street,Gym,585000,monthly,1300,450,30.03070068,31.4666729
73241401,Shop,Cairo,New Cairo,"Mohamed Naguib Axis, North Investors Area, New Cairo City, Cairo",Mohamed Naguib Axis,Shop,Beauty salon for rent-300m-First- Mohamed Naguib,Beauty Salon,360000,monthly,1200,300,30.03008652,31.47473145
73241378,Shop,Cairo,New Cairo,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",South Teseen St.,Shop,Market for rent-200m-Ground-South 90th street,General Commercial Shop,200000,monthly,1000,200,29.96693993,31.54563713
73241316,Shop,Cairo,New Cairo,"90 Street, The 5th Settlement, New Cairo City, Cairo",90 Street,Shop,Game shop for rent-140m-First floor-90th street,General Commercial Shop,147000,monthly,1050,140,30.03070068,31.4666729
73241287,Shop,Cairo,New Cairo,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",South Teseen St.,Shop,Gym for rent-500m-First floor-South 90th St,Gym,650000,monthly,1300,500,29.96693993,31.54563713
73241273,Shop,Cairo,New Cairo,"90 Street, The 5th Settlement, New Cairo City, Cairo",90 Street,Shop,Beauty salon for rent-200m-First- 90th street,Beauty Salon,218000,monthly,1090,200,30.03070068,31.4666729
71916313,Shop,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Shop,Finished shop+ACS+Prime location in Medical zone,General Commercial Shop,70000,monthly,2000,35,30.00575066,31.53399849
71915571,Shop,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Shop,"Shop67Meters For rent,Main frontage,Prime location",General Commercial Shop,100000,monthly,1492.54,67,30.03129959,30.99361992
71915396,Shop,Giza,6Th Of October,"Centrada Plaza, Juhayna Square, 6 October City, Giza",Centrada Plaza,Shop,Shop For Rent Centrada Mall  Ground floor,General Commercial Shop,126500,monthly,1100,115,30.00835037,30.98380089
71915141,Shop,Giza,Sheikh Zayed,"Sodic West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Sodic West,Shop,SODIC Sheikh Zayed SHOP  The strip II.,General Commercial Shop,250000,monthly,1666.67,150,30.0762558,30.9474411
71914802,Shop,Cairo,Cairo,"Dr Ibrahim Abou Al Naga St., Al Hadiqah Al Dawliyah, 7th District, Nasr City, Cairo",Dr Ibrahim Abou Al Naga St.,Shop,Ultra-super-luxurious shop - equipped with 12 came,General Commercial Shop,55000,monthly,305.56,180,30.04442024,31.33974266
71905214,Shop,Cairo,New Cairo,"Gamal Abdel Nasser Axis, The 3rd Settlement, New Cairo City, Cairo",Gamal Abdel Nasser Axis,Shop,For Rent:The Prime 230sqm Duplex Unit at The Mark,General Commercial Shop,235000,monthly,1021.74,230,29.97930145,31.43766022
